text,label
"(From a Persian Carpet)
Ash and strewments, the first moth-wings, pale
Ardour of brief evenings, on the fecund wind;
Or all a wing, less than wind,
Breath of low herbs upfloats, petal or wing,
Haunting the musk precincts of burial.
For the season of newer riches moves triumphing,
Of the evanescence of deaths. These potpourris
Earth-tinctured, jet insect-bead, cinder of bloom—
How weigh while a great summer knows increase,
Ceaselessly risen, what there entombs?—
Of candour fallen from the slight stems of Mays,
Corrupt of the rim a blue shades, pensively:
So a fatigue of wishes will young eyes.
And brightened, unpurged eyes of revery, now
Not to glance to fabulous groves again!
For now deep presence is, and binds its close,
And closes down the wreathed alleys escape of sighs.
And now rich time is weaving, hidden tree,
The fable of orient threads from bough to bough.
Old rinded wood, whose lissomeness within
Has reached from nothing to its covering
These many corymbs’ flourish!—And the green
Shells which wait amber, breathing, wrought
Towards the still trance of summer’s centering,
Motives by ravished humble fingers set,
Each in a noon of its own infinite.
And here is leant the branch and its repose
of the deep leaf to the pilgrim plume. Repose,
Inflections brilliant and mute of the voyager, light!
And here the nests, and freshet throats resume
Notes over and over found, names
For the silvery ascensions of joy. Nothing is here
But moss and its bells now of the root’s night;
But the beetle’s bower, and arc from grass to grass
For the flight in gauze. Now its fresh lair,
Grass-deep, nestles the cool eft to stir
Vague newborn limbs, and the bud’s dark winding has
Access of day. Now on the subtle noon
Time’s image, at pause with being, labours free
Of all its charge, for each in coverts laid,
Of clement kind; and everlastingly,
In some elision of bright moments is known,
Changed wide as Eden, the branch whose silence sways
Dazzle of the murmurous leaves to continual tone;
Its separations, sighing to own again
Being of the ignorant wish; and sways to sight,
Waked from it nighted, the marvelous foundlings of light;
Risen and weaving from the ceaseless root
A divine ease whispers toward fruitfulness,
While all a summer’s conscience tempts the fruit.",0
"Laughter, the sweet sound that fills the air
Bringing joy, dispelling despair
A melody that lifts the human soul
A symphony that makes us whole

It starts with a feeling deep inside
As a smile forms and our eyes widen in delight
We let out a sound that echoes with glee
And suddenly, all worries flee

Laughter is a language everyone knows
No matter what race, gender or religion shows
It can break down walls that divide us all
Uniting us in a single call

The power of laughter is truly profound
It heals hearts and lifts us off the ground
It brings light to darkened days
And fills our hearts with love and grace

So let us laugh as often as we can
And share this gift with every woman and man
For laughter is contagious and truly divine
A blessing that will forever shine.",1
"Wyatt resteth here, that quick could never rest;
Whose heavenly gifts increased by disdain,
And virtue sank the deeper in his breast;
Such profit he of envy could obtain.
A head, where wisdom mysteries did frame,
Whose hammers beat still in that lively brain
As on a stith, where some work of fame
Was daily wrought, to turn to Britain’s gain.
A visage, stern and mild; where both did grow,
Vice to condemn, in virtues to rejoice;
Amid great storms whom grace assured so,
To live upright and smile at fortune’s choice.
A hand that taught what might be said in rhyme;
That reft Chaucer the glory of his wit;
A mark the which (unperfited, for time)
Some may approach, but never none shall hit.
A tongue that served in foreign realms his king;
Whose courteous talk to virtue did enflame
Each noble heart; a worthy guide to bring
Our English youth, by travail unto fame.
An eye whose judgment no affect could blind,
Friends to allure, and foes to reconcile;
Whose piercing look did represent a mind
With virtue fraught, reposed, void of guile.
A heart where dread yet never so impressed
To hide the thought that might the truth avaunce;
In neither fortune lift, nor so repressed,
To swell in wealth, nor yield unto mischance.
A valiant corps, where force and beauty met,
Happy, alas! too happy, but for foes,
Lived, and ran the race that nature set;
Of manhood’s shape, where she the mold did lose.
But to the heavens that simple soul is fled,
Which left with such, as covet Christ to know
Witness of faith that never shall be dead:
Sent for our health, but not received so.
Thus, for our guilt, this jewel have we lost;
The earth his bones, the heavens possess his ghost.
Amen.",0
"This house has seen it all,
From grand celebrations to quiet falls,
It's witnessed births and deaths,
And secrets that have kept hidden depths.

It has heard laughter and tears,
And the ringing of cheers,
As families gathered and partied,
With their joys and sorrows guarded.

From its walls, we can see,
The memories of the past in all their beauty,
The echoes of footsteps on the stairs,
And faint whispers of love affairs.

The creaks and groans of its floorboards,
Tell tales of yesteryears in accord,
And the stains on its walls and doors,
Tell of the wounds and scars it has bore.

Throughout the years, it has stood steadfast,
A shelter from the elements both good and bad,
Whether the sun shone bright or the sky turned gray,
This house has stood the test of time in a way.

It's a repository of cherished memories,
Of times gone by and forgotten histories,
A chronicle of life and its roller coaster ride,
A house that will forever stand strong and abide.",1
"A true friend is one soul in two bodies.  —Aristotle
Kant says, transcendental
idealism. In Aquinas, we exist apart from bodies    but only on Thursdays when his famous ox     flies by the window wiser at Cologne    where Albertus Magnus,his real name, appoints    Aquinas to magister studentium,master of students. Aquinas    is petrified but says yes.He feels his soul     sailing out of his headfloating near the roof    where a blue ox wings by.On Wednesday, two bodies     are one soul waking at sunrise    thanks to the pineal glandof Descartes, who thinks    this node in the brainis a tiny sugar cone    or salted peanut,the seat of the soul     while Aristotle points to the chopping     ax as a teleology as if the ax were a living,    breathing personwhich it isn’t.     Heraclitus, air and fire while Aquinas objects, no    not an ax but ox.If you’re a bird or soul    I am only one milefrom the sea. If you    are a soul in two bodieslife is more complex    and we must labortwice the field of sorrow    after sleep, bath, and a glassas Aquinas whispers, the things     we love tell us who we are",0
"Because the ostracized experience the world
in ways peculiar to themselves, often seeing it
clearly yet with such anger and longing
that they sometimes enlarge what they see,
she at first saw Brigantine as a paradise for gulls.
She must be a horseshoe crab washed ashore.
How startling, though, no one knew about her past,
the scandal with Percy, the tragic early deaths,
yet sad that her Frankenstein had become
just a name, like Dracula or Satan, something
that stood for a kind of scariness, good for a laugh.
She found herself welcome everywhere.
People would tell her about Brigantine Castle,
turned into a house of horror. They thought
she'd be pleased that her monster roamed
its dark corridors, making children scream.
They lamented the day it was razed.
Thus Mary Shelley found herself accepted
by those who had no monster in them —
the most frightening people alive, she thought.
Didn't they know Frankenstein had abandoned
his creation, set him loose without guidance
or a name? Didn't they know what it feels like
to be lost, freaky, forever seeking who you are?
She was amazed now that people believed
you could shop for everything you might need.
She loved that in the dunes you could almost hide.
At the computer store she asked an expert
if there was such a thing as too much knowledge,
or going too far? He directed her to a website
where he thought the answers were.
Yet Mary Shelley realized that the pain she felt
all her life was gone. Could her children, dead so young,
be alive somewhere, too? She couldn't know
that only her famous mother had such a chance.
She was almost ready to praise this awful world.",0
"1.
Bridge’s absence gave the creek a new aspect.
Uncrossable, irascible. Crosser stems
on the bank with her will and form,
extension “Phantom of incapacity
which is me.” Bright roar of water,
x of indomitability.
2.
The bridge is not an x. It bridges nothing.
The turmoil is only a portion.
3.
Bridge on the grass is brideless.
Tufts of terra like a bloom in air.
Rational slats, a surface’s accretion,
slat system. Grass tints it, heliotropic
emanation, sharp, up, or complex
occupation in shiving rain.
4.
Creek’s uncrossability, a new beauty.
“It looked like the process of a thinking,
deep run.” It became the suffering of form
and mute suggestion. The syllables
were not perennial. They broke and grew.
5.
The blue pants of the crosser were neither sky
nor water. They orient to the body
as form and boundary. The crosser’s green shirt
neither grass nor leaf-thought.
Desire to not get wet, another hurt.
6.
“Glamour of limit, where the rocks just slant”
down the bank, in a wet
stratification, and the creek
spills blows and goings
and is omniform leaving, a prime of seem.
7.
High water as a contour of relation
swells, hurls. The creek which was other
but not antipodal, or refusal. “The wish
to touch it with my phenomenal hand”
loves it as material.
8.
The bridge made the force containable.
Bridgeless the crosser sits, and very still.
“My phenomenal body crosses and longs.”
Ceaseless body of the audible.",0
"A sturdy shelter, standing tall
Four walls, a roof, a home for all
A place to rest, a place to thrive
A place to keep our dreams alive

Its rooms are filled with memories
Of laughter, tears, and victories
The scent of home-cooked meals and love
Lingers on, like wings of a dove

The front porch where we sit and chat
The backyard where we play and pat
The windows that let sunlight in
And the doors that keep danger thin

Through every season, come what may
Our house remains, a sturdy stay
A place of calm, a place of peace
A place where joys and sorrows cease

So let us cherish this abode
Our home, our haven, our beloved
For as long as it stands upright
The love within, will shine so bright.",1
"We practiced together,
sweat and stained.
We pummeled each other
and laughed off pain.
Teams may disagree,
may tease,
may blame.
Teams may bicker and whine,
but get down for the game.
You had my back.
We fought the fight.
And though our score
was less last night,
we're walking tall.
Our team came through
and stuck together like Crazy Glue.
I'm proud to say
I lost with you.",0
"There's a feeling deep within,
I feel it every now and then,
It makes my heart skip a beat,
This feeling that's hard to defeat.

It's like a mix of joy and pain,
Like sunshine after rain,
It's something I can't quite explain,
This feeling that's hard to contain.

It's like a million butterflies,
Fluttering in my soul and eyes,
It's a mix of euphoria and fear,
This feeling that's always near.

It's like standing on the edge,
Wishing to soar, but holding a wedge,
It's a feeling that's bittersweet,
A feeling that's hard to meet.

It's like the wind in my hair,
The scent of the ocean air,
A feeling that's pure and true,
This feeling that's hard to construe.

It's like a puzzle with no rhyme,
A melody without a chime,
A feeling I wish I could define,
This feeling that's always mine.",1
"Earth, the planet we call home
A vast and wondrous place to roam
From mountain peaks to ocean deeps
This world we share, it never sleeps

The forests whisper in the breeze
Their beauty stirring all who sees
And rivers flowing to the sea
Reflect the sky so gorgeously

The creatures, great and small, abound
A world of life, so much unsound
From tiny insects to giant beasts
They coexist in nature's feast

The changing seasons come to pass
A vivid cycle that will last
From spring's rebirth to winter's rest
Earth provides us such a blessed test

But let us tread this land with care
For Earth is fragile, it's quite rare
Let's strive to keep this world so bright
For all to see its wondrous sight

So let's protect the earth we hold
Its beauty and its riches bold
For every tree, for every bird
Let's keep this planet, our true word.",1
"At a desk made of glass,
In a glass walled-room
With red airport carpet,
An officer asked
My father for fingerprints,
And my father refused,
So another offered him tea
And he sipped it. The teacup
Template for fingerprints.
My father says, it was just
Hot water with a bag.
My father says, in his country,
Because the earth knows
The scent of history,
It gave the people sage.
I like my tea with sage
From my mother’﻿s garden,
Next to the snapdragons
She calls fishmouths
Coming out for air. A remedy
For stomach pains she keeps
In the kitchen where
She always sings.
First, she is Hagar
Boiling water
Where tea is loosened.
Then she drops
In it a pinch of sage
And lets it sit a while.
She tells a story:
The groom arrives late
To his wedding
Wearing only one shoe.
The bride asks him
About the shoe. He tells her
He lost it while jumping
Over a house-wall.
Breaking away from soldiers.
She asks:
Tea with sage
Or tea with mint?
With sage, he says,
Sweet scent, bitter tongue.
She makes it, he drinks.",0
"Joy, a wondrous thing
Like golden sunshine on a spring
It fills me up and makes me sing
A feeling that forever clings

Oh, the happiness it brings
To my heart and soul it sings
Like a bird taking flight with wings
To heights unknown, joy brings

It is like a colorful rainbow
That spreads across the sky aglow
A treasure from above bestowed
This precious gift that often flows

It paints my life with vivid hues
A blissful journey that ensues
With every smile, joy renews
And fills my being with pure views

Oh, joy so pure and true
Like morning dew on grass anew
It makes me whole and never grew
A love that forever stays in view

So come my way, dear joy
And fill my life with pleasures and no ploy
With every breath, let me enjoy
And sing your praises forevermore with joy!",1
"Or is it on account of my radiant eye
I have lived so long?—I never slept
in the study hall, or called anyone
by an improper name. I never urinated in
a desolate synagogue. I never ate or drank
in a desolate synagogue or picked my teeth.
I did not walk into a desolate synagogue
in the summer just because of the heat,
nor in winter just because of cold rain.
Also, I know one may not deliver a eulogy
for an individual inside a desolate synagogue.
But you can read scripture inside a desolate
synagogue, or you can teach in a desolate
synagogue, or deliver eulogies for the community.
When synagogues are deserted they are
to be left alone and weeds allowed to grow.
One should not pick the weeds, lest there be
anguish that the synagogue is in ruins.
When are the synagogues to be swept
so that weeds do not grow inside them?
When they are in use.—When synagogues are
in ruins, weeds are not to be picked there.Because I know these things I was approved,
although unworthy, after a three-day oral
examination before the king of Sicily
to whom by custom the power of approval
is entrusted. Thereafter, I have worn the
laurel crown—my eye radiant to this day.",0
"Air, the breath of life
Invisible yet vital
A gentle breeze, a forceful gust
It moves and shapes the world we know

Rushing through the trees, the leaves dance
The windmills spin, the waves crash
The clouds journey across the sky
Guided by the currents up high

Inhale deeply and take in
The freshness that's all around
The oxygen that gives us strength
And the carbon dioxide that we expound

Air, the source of every living thing
We need it to survive and thrive
Let's cherish and protect the air we breathe
For it sustains and keeps us alive.",1
"'Tis the year's midnight, and it is the day's, Lucy's, who scarce seven hours herself unmasks;          The sun is spent, and now his flasks          Send forth light squibs, no constant rays;                 The world's whole sap is sunk; The general balm th' hydroptic earth hath drunk, Whither, as to the bed's feet, life is shrunk, Dead and interr'd; yet all these seem to laugh, Compar'd with me, who am their epitaph. Study me then, you who shall lovers be At the next world, that is, at the next spring;          For I am every dead thing,          In whom Love wrought new alchemy.                 For his art did express A quintessence even from nothingness, From dull privations, and lean emptiness; He ruin'd me, and I am re-begot Of absence, darkness, death: things which are not. All others, from all things, draw all that's good, Life, soul, form, spirit, whence they being have;          I, by Love's limbec, am the grave          Of all that's nothing. Oft a flood                 Have we two wept, and so Drown'd the whole world, us two; oft did we grow To be two chaoses, when we did show Care to aught else; and often absences Withdrew our souls, and made us carcasses. But I am by her death (which word wrongs her) Of the first nothing the elixir grown;          Were I a man, that I were one          I needs must know; I should prefer,                 If I were any beast, Some ends, some means; yea plants, yea stones detest, And love; all, all some properties invest; If I an ordinary nothing were, As shadow, a light and body must be here. But I am none; nor will my sun renew. You lovers, for whose sake the lesser sun          At this time to the Goat is run          To fetch new lust, and give it you,                 Enjoy your summer all; Since she enjoys her long night's festival, Let me prepare towards her, and let me call This hour her vigil, and her eve, since this Both the year's, and the day's deep midnight is.",0
"Nature's Beauty

Oh nature, how you enchant us,
With your colors, shapes, and smells, 
Your beauty is truly wondrous,
And in it, our hearts often swell. 

The vibrant green of a dense forest,
The tranquil blue of a calm ocean,
The fiery reds of a sunset,
All leave us in awe and emotion. 

Each season brings its own magic,
Spring blossoms, summer's warmth,
Fall's golden leaves, winter's blanket,
All nature's gifts, so ripe and warm. 

The buzz of bees, the songs of birds,
The rustling leaves of tall trees,
The crashing waves on sandy shores,
All bring peace and serenity. 

And in this world of concrete and steel,
Nature reminds us of what is real,
A bounty of life, free for all to feel,
Nature's beauty, an endless appeal.",1
"A cento
Is there no when where this dream will rest?Blue smoke, wings, a plague
of  walls, the city motionless, massof mind and angst rising
in the brilliance of a cloudless light[le ciel, c’est mauve comme la lavande].
Everything turns in the quiet leisure of disaster:a kind of innocence
now supernatural darkness floating,trees shaking, waterways
swollen under a livid sky, storm cloudsforming in the blink of an eye.
The thought of you is performative: blondehair, pale complexion, downcast
jewels for eyes. Your dreadful martyrdomruns its course, written in mud
and butter: the human instant, in whichyou sing yourself full-throated.
Honey, ginger, flared saffron, graywhitemomentous rhythm of sea,
barbarous smell of wet earth, ransackingor ravaged flowers, the landfill
site, shit-hole, killing ground from which we supas shaking, hiccuping drunks.
To forfeit wisdom, atone for sins undone:the allegorical
hand thrust into torture, noise, shadowsof men. Between the lines,
against the clock, this does not make,does not make a difference to them.
This age [our age] demands an image of itsaccelerated grimace —
an old bitch gone in the teeth, the ultimatecunt — our botched
civilization, our grave in the sky: last jizzof consciousness.
I could have, now, blown my fucking brains out,but for a sweet shimmer of reason,
blood, lone bells in gritty belfries, the shallowsof the sea, the surprise of days
which slide under sunlight, the soulgathered up, exhaled as rings of smoke.
Clay is the word and clay is the flesh. Youdrape your body against
my body, like a sheet of mirrored glass;you remain, comme le ditFlaubert, melancholique devant son rêve accompli. — The word “red” is not.
Forever in lust, forever in heat of fire and flood.Mule-bray, pig-grunt, bawdy
cackle and the stomping of feet to the beatof some undone family portrait
— bad teeth, bad eyes, beer and paint cans — the name and date split in soft slate.
Money makes an inverse differenceto distance, when I lift her back
to me now: nothing there but that palecurly head, working
a machine up and down, an ochreautumn merging into twilight.
I read much of the night. Guns click and spitand split up timber, until
the river’s tent is broken: old kettles, oldbottles, a broken can, old iron,
old bones, old rags, that raving slutwho kept the till.
Dreams nourished with tears, the sweet kinksof fists, light rain falling as mist.
The hours after you are gone are a leadwhite morning of  hard, new ice,
the snow drift of that which is left unspoken.Care and great sadness are both a burden.
No gods, but a black swastika and no skybut grinding water, gasping
wind, the wares of carthage, girlswith peacock eyes. The churn
of stale words staining the heart again:bleached wood massed as bones.
Your body is white as anemone petals,your skin is stone smooth, we
[as cold as the dead they loadlike a pile of  baskets, mound
of refuse, the sweepings of a street]are pressed close together, swaying.
Merely the despaired occasion of wordshedmade keener by blessed rage.
Scrape away the prison coating, the itchysea; drink from this glass
of pure, real, resplendent blood, itsmalediction, freshly soiled and snug.
It’s a question of altitude, probably, walkingalong your eyelid again, towards
your tear duct. This dance of firethat touches our lips, scorches
our tongues and pulls out the thinbeaten tin of my squally voice.
O technosociety, where memory is tolerated,barely, as real estate
on which to mount steeples of rust, layfresh mowed grass, burn gasoline:
anything so long as there’s a marginand little but commerce between us.
We never have pure space in front of us, rather:slight bondage, the world’s halter,
this fashion for dressing or setting our hairablaze until we’re ash and ash
in the heat of a blank but infinitely scrollingscreen, flared back to scratch.
We begin and end with a groan, the tongue’scomfortable wetness, sureness
of soul and fluttering lips. Then:lords of unquiet, quiet sojourn,
each atom which belongs to youbelongs to me.
All abandoned, the last rig broken, the staggeringshadows of trees, fence posts, gutted
cars, faces blurred and Sienese grave.I wish that I could speak only
of  it all, the voices of children singing.A chapel, in spite of  it all.",0
"The forest whispers secrets untold
Of ancient trees and creatures bold
In its embrace, I find my soul
Amid the rustle and the roll

Tall and proud, the trees stand tall 
Their roots deep, their leaves a shawl
From a distance, they form a haze
A sanctuary, a mystic maze

The air is pure, the breeze a song
In the forest, I truly belong
The canopy a shield from the sun
A haven for all, where life begun

Amidst the green, I find peace unseen
The world outside, a mere dream
With every step, a new adventure 
A world of wonder, at my pleasure

The forest calls out to me again
A land of magic, wild and plain
I wander in its gentle fold
Finding my soul, in the secrets it holds.",1
"As the sun rises in the east,
And nature awakens from its slumber,
A symphony better than any feast,
Melodies of the morning sun.

The gentle breeze, the rustling leaves,
The chirping birds in the trees,
The buzzing bees around the hive,
Melodies of the morning sun.

The flowing streams, the gushing waterfalls,
The blooming flowers, the pastoral scenes,
The grazing cattle, the farmers’ calls,
Melodies of the morning sun.

The golden rays, the vibrant hues,
The fresh aroma, the cleansing dew,
The beginning of a brand new day,
Melodies of the morning sun.

Let us bask in the beauty of it all,
And give thanks for this wondrous world,
And join the chorus of creatures great and small,
Melodies of the morning sun.",1
"In the silent night sky so dark and vast,
The stars above shimmer and twinkle so fast.
Oh, how I long to reach out and touch
Those celestial bodies, oh so much.

Their beauty unmatched, their light divine,
Captivate me like the sweetest wine.
A serenade to the stars, I sing,
Lost in the magic that they bring.

Each star a story waiting to be told,
Ancient mysteries that never grow old.
Whispering secrets from afar,
Guiding us through life, like a shining star.

A Serenade to the Stars, a melody so sweet,
A tribute to the heavens so unique.
May their light forever guide our path,
And bring us peace and love that will last.

So, come with me on this celestial ride,
Let's dance amongst the stars that abide.
A serenade to the stars up high,
A symphony of love that will never die.",1
"Anger boils and churns inside
A raging tempest I cannot hide
It swells within my heart and mind
And leaves my soul in binds

Anger fumes and consumes
Tearing down all that blooms
It burns and sears like fire
A destructive force, a dire

Anger gnaws and claws
Leaving me with gaping flaws
It steals my peace and joy
And leaves me feeling like a toy

But in anger, there is power
A force to break down walls and towers
To fight for what is right
And to shine a path through the darkest night

Anger is both curse and blessing
With a potential for both destruction and progressing
May I learn to channel it well
And let my anger lead me out of hell.",1
